Date,Close,High,Low,Open,Volume
2020-02-11,74.9858169555664,75.97003370117069,74.7568965647971,75.14521713630961,34852000
2020-02-12,75.41138458251953,75.49430874131542,74.91679471215745,75.27382928475085,31042000
2020-02-13,75.15118408203125,75.77488079404449,74.68489477219461,74.98284287407141,22914000
2020-02-14,75.41635131835938,75.48190111121941,74.76186114868284,75.20779068392721,23198000
2020-02-18,75.45161437988281,76.00380570177778,75.03300037855547,75.19836378226913,25642000
2020-02-19,75.72125244140625,76.01274483431854,75.52808853258085,75.83695529661215,22746000
2020-02-20,75.32994842529297,75.83049394244608,74.69780323296706,75.43025453422534,25962000
2020-02-21,73.66492462158203,75.03001360117807,73.41812977284052,74.71369096599916,42520000
2020-02-24,70.50670623779297,71.32705227867518,69.8576867844857,70.66511381109099,49560000
2020-02-25,68.8411865234375,71.350376879423,68.54820909516557,71.05988475080639,51580000
2020-02-26,69.04727172851562,70.19932951834674,68.35604008547062,69.27122908358415,49776000
2020-02-27,65.2971420288086,68.00099715485774,65.26188562012159,67.49151060422065,62290000
2020-02-28,66.50381469726562,66.66271477222554,62.97614362297551,63.279054704787185,80198000
2020-03-02,68.8411865234375,68.89828779844545,65.80612039922265,67.10665194660707,55430000
2020-03-03,66.42784118652344,69.92720421557465,66.00674195489913,69.40530636805653,56602000
2020-03-04,68.6068115234375,68.6654055008889,66.39208344077265,67.48256183891996,47598000
2020-03-05,65.28771209716797,67.21790397078222,64.63620727117362,66.81666434718564,54380000
2020-03-06,64.34321594238281,64.69130946412695,62.42991012561368,63.06254774883927,64640000
2020-03-09,60.373104095458984,62.20745260056038,59.49168255231933,59.8353131816508,69252000
2020-03-10,63.3217658996582,63.355533400320745,60.30954041673716,62.289885180152496,54872000
2020-03-11,60.130271911621094,62.41600911448038,59.149040628206436,61.98597644813612,54732000
2020-03-12,55.19680404663086,59.03036438398447,55.04385958424716,55.746513797893854,94326000
2020-03-13,60.29762268066406,60.304078399115795,55.23354724050497,58.347075086419736,79400000
2020-03-16,53.282508850097656,56.88118556909071,52.9885349713361,54.107317834506155,96520000
2020-03-17,55.52007293701172,55.914352911664636,52.095693145816455,54.15846568225022,83194000
2020-03-18,54.18577575683594,54.87104797762396,51.494832347256526,52.63397869009644,93044000
2020-03-19,55.2027587890625,57.235737933634475,52.41597983595572,54.03828968438438,74064000
2020-03-20,53.044647216796875,56.534080583243956,52.741239806771596,56.15767505901044,82878000
2020-03-23,52.34546661376953,52.98008946545137,50.097967458203165,52.456698939752336,83672000
2020-03-24,56.11348342895508,56.278346728286216,53.94940826263607,54.820900000657495,72468000
2020-03-25,54.703704833984375,56.91594391981893,53.779578586585835,55.84384002725429,90324000
2020-03-26,57.74770736694336,58.17277701676787,54.22748827696145,55.35421570523209,76562000
2020-03-27,55.132747650146484,57.158278669216685,54.821891909688404,55.98735373238596,62794000
2020-03-30,56.92289733886719,57.15579193434455,54.54827641714749,56.244080799172416,58736000
2020-03-31,57.69954299926758,58.26811981594767,56.4466827315915,57.04307142091862,65228000
2020-04-01,54.727535247802734,56.08417939198455,54.299984103804036,55.815035808554676,51970000
2020-04-02,55.46892547607422,55.75395831834769,54.282111383746546,54.623256692650074,56410000
2020-04-03,54.2607536315918,55.55631850299663,53.385791673504606,55.35371730864713,51374000
2020-04-06,58.7542724609375,59.12968161957391,55.8647016811892,56.261963297460234,63320000
2020-04-07,58.72298049926758,60.620893529545036,58.459300013090534,60.43368148304381,61620000
2020-04-08,59.93661117553711,60.3289059468666,58.79200545437825,59.74294719569394,40334000
2020-04-09,59.915252685546875,60.680971296537216,59.212598558278735,60.49177784537061,54028000
2020-04-13,60.10594177246094,60.3100356670181,58.711559676495355,59.663493971680225,38702000
2020-04-14,62.82817077636719,63.350564947040326,61.00623363759853,61.573821626847455,63358000
2020-04-15,62.43438720703125,63.318786555927836,61.27736634781612,61.898581507399236,42236000
2020-04-16,62.44083786010742,63.23188310736483,61.4859257171919,62.92301259197122,57896000
2020-04-17,63.51195526123047,64.05818710675288,62.86640612379751,63.64602886960057,51050000
2020-04-20,62.62556457519531,63.403698385158826,62.39167738128082,63.05957146388508,35292000
2020-04-21,60.192848205566406,62.0718866612991,59.83729874149233,61.70988526711125,49648000
2020-04-22,62.489505767822266,63.55565024230453,61.4362689416713,61.63042922031265,46296000
2020-04-23,63.12313461303711,63.96632194128163,62.594781016508605,62.853494700717256,34202000
2020-04-24,63.39277648925781,63.44789635340978,61.773940668732926,62.320172498657115,37402000
2020-04-27,63.10773849487305,64.2617815012073,62.81972404558168,64.15749740277272,44186000
2020-04-28,61.20734786987305,63.79797764528471,61.09760444603932,63.72051660190071,80700000
2020-04-29,66.64930725097656,67.54165110797575,65.88209975358559,66.78934025502862,108358000
2020-04-30,66.87376403808594,67.03763472110475,65.62239273502772,66.11201957490346,55842000
2020-05-01,65.4148178100586,67.10864053609349,65.03444570950143,65.75100006817652,48872000
2020-05-04,65.69190216064453,65.76987085956344,64.35661431461128,64.95846599149449,30806000
2020-05-05,66.98896789550781,68.08093904283001,66.29426590492336,66.41691697950115,39666000
2020-05-06,66.81070709228516,67.96574284054078,66.79581044461385,67.43490390739927,31732000
2020-05-07,67.99503326416016,68.32873785890114,67.16376853413021,67.59926435808376,30652000
2020-05-08,68.74288177490234,69.35366703992099,68.13060381431362,68.61774539246635,33326000
2020-05-11,69.69878387451172,70.29169468748732,68.30390909418357,68.3679661933899,32718000
2020-05-12,68.28801727294922,70.23210545562377,68.25474607445942,69.92870182776481,33918000
2020-05-13,66.9547119140625,68.79204598718712,65.94567238492272,68.33668288779677,40368000
2020-05-14,67.37828826904297,67.4036110520783,65.711780914762,66.21928222001041,36660000
2020-05-15,68.1827392578125,68.25821509516415,66.49140158987903,66.95123515491863,41544000
2020-05-18,68.78459167480469,69.1609934145914,67.24619845412195,67.61267414754582,47094000
2020-05-19,68.24928283691406,69.1475824631101,68.21750433401863,68.79948889539037,31586000
2020-05-20,69.97537231445312,70.11789063162281,68.89582011929386,68.9822221805776,38262000
2020-05-21,69.85569763183594,70.337868556823,69.24192704274618,70.06624345555898,30894000
2020-05-22,70.177978515625,70.36468668266832,69.31939827034222,69.71417454610717,28544000
2020-05-26,70.5816879272461,71.76056121271995,70.4838671234599,71.60413885227362,44590000
2020-05-27,70.5275650024414,70.77933044570575,69.25236359877518,70.51366096089717,31684000
2020-05-28,70.42626190185547,71.72827870282323,69.47482393143548,69.52050647162248,35170000
2020-05-29,71.18502044677734,71.3444205942367,70.31402900548571,70.535000935911,37044000
2020-06-01,71.25206756591797,71.5852720478794,70.6268782127255,70.79671210149603,25162000
2020-06-02,71.62152099609375,71.65578479748356,70.59360695439943,71.25852322228091,23442000
2020-06-03,71.46957397460938,71.9542302498002,71.09068692452351,71.64089299313672,27732000
2020-06-04,70.2306137084961,71.572365163048,69.81895555154722,71.34691509398992,26982000
2020-06-05,71.50780487060547,71.81965699433553,69.8988988668523,70.29715305504027,42642000
2020-06-08,71.90605163574219,71.95371938382533,70.73611946163942,70.82550690785413,33878000
2020-06-09,72.10667419433594,72.88729335135558,71.62400313135672,71.76702155043542,33624000
2020-06-10,72.73335266113281,73.13408456859595,72.21989572507418,72.57494508918839,31762000
2020-06-11,69.61485290527344,72.08283134805066,69.44154870912836,71.55794816007574,47144000
2020-06-12,70.16209411621094,71.23419808106286,68.81537962995735,70.8046578832885,36676000
2020-06-15,70.5504150390625,70.7619534909497,68.88490017293951,68.99861781338377,30468000
2020-06-16,71.82809448242188,72.35942585801052,70.9600807295404,71.95372336605863,30648000
2020-06-17,72.12952423095703,72.60921751305307,71.2649882465539,72.14939147973531,30610000
2020-06-18,71.21483612060547,72.15087754317152,70.82353011675572,71.99594785549428,34862000
2020-06-19,70.74407196044922,71.73026627650552,70.46399835145995,71.50680901376434,52784000
2020-06-22,72.03616333007812,72.05056746369593,70.47344743240869,70.76245451523369,29442000
2020-06-23,72.69759368896484,73.25475551732394,71.75509670337894,72.10269773253596,37752000
2020-06-24,71.14430236816406,73.2840393149297,71.01022499657324,72.66282805130307,31592000
2020-06-25,71.56143188476562,71.62201107158246,70.49081315049759,71.07081245432276,23958000
2020-06-26,67.66033172607422,71.35882150746251,67.28591525186846,71.14082737699543,97640000
2020-06-29,69.3799819946289,69.42120160808253,67.11957113332669,67.5510965388041,45074000
2020-06-30,70.41682434082031,70.71228711438161,68.87148296157532,69.36558030991503,40286000
2020-07-01,71.60612487792969,71.92791062096299,70.22465415984608,70.4724491856165,42182000
2020-07-02,72.99304962158203,73.91618694295322,72.05650835115391,72.09475014363011,57218000
2020-07-06,74.4688720703125,74.98282904152641,73.34313733327504,73.89781382038609,44712000
2020-07-07,73.9857177734375,75.54496324835658,73.97479154544571,74.29409199452601,42364000
2020-07-08,74.66502380371094,75.04093299056807,74.10389158017398,74.5259833977762,31766000
2020-07-09,75.41287994384766,75.93329275890603,74.26728526224998,74.97936929494496,41836000
2020-07-10,76.42340850830078,76.53911136062698,74.52202496840695,75.14422899077879,35918000
2020-07-13,75.09358215332031,78.27811557578711,74.81202339647265,76.96616497127292,42954000
2020-07-14,75.52210998535156,75.61844566329884,73.78757526860957,74.12822804579645,38108000
2020-07-15,75.3244857788086,76.29032041143122,74.37851081631317,75.63980824059549,31026000
2020-07-16,75.2271499633789,75.27631040859266,73.90377320654089,74.56074103049501,26484000
2020-07-17,75.32299041748047,75.64973918687603,74.39191213481628,75.32596823132394,34264000
2020-07-20,77.6563949584961,77.91312341403196,74.62033585149831,75.23112104931103,30166000
2020-07-21,77.26311492919922,78.80895657553522,77.09924422775075,78.7086504606892,27486000
2020-07-22,77.70655822753906,77.8123274555096,76.63296154139273,77.25268783886976,24482000
2020-07-23,75.31802368164062,77.97966630423089,74.91281370486792,77.76017946109586,33910000
2020-07-24,74.89395141601562,75.25247869252917,73.87001533571343,74.44604426009818,29902000
2020-07-27,75.94766998291016,76.35138723256271,75.09853094085834,75.14471356949954,27124000
2020-07-28,74.66752624511719,75.77786453843106,74.5120964630078,75.72771147804096,30910000
2020-07-29,75.65370178222656,76.14133579722454,74.63572144968626,74.7345424271181,22676000
2020-07-30,76.3916244506836,76.51676082705961,74.24641643772134,74.38545685591691,36042000
2020-07-31,73.88788604736328,74.73554004885563,72.20201157644132,74.33977117600368,91468000
2020-08-03,73.63016510009766,74.37353500496488,73.08194428652723,74.03934550111532,45482000
2020-08-04,73.160400390625,74.1441169234356,72.70007436598213,73.82630920596793,37212000
2020-08-05,73.44792175292969,73.98968686206358,73.05711589231713,73.33520430169227,29134000
2020-08-06,74.7320556640625,74.79760544622968,73.09087885001976,73.30192475022814,33306000
2020-08-07,74.40531921386719,75.48387877720482,73.80446006410948,74.93516546369514,27718000
2020-08-10,74.32836151123047,74.84131840405617,73.36847488094678,74.02942079964885,20546000
2020-08-11,73.51992797851562,75.00469020881044,73.40323253058286,74.18831458702142,31098000
2020-08-12,74.84577941894531,75.06576635475058,73.74139696217233,73.84667366406597,22512000
2020-08-13,75.31306457519531,76.3221116757213,74.89395807054493,74.89395807054493,22388000
2020-08-14,74.71617126464844,75.46898226110748,74.43659775064937,75.16209317896015,21942000
2020-08-17,75.29269409179688,75.66711817659517,74.73454723488275,75.27929014145775,19990000
2020-08-18,77.25616455078125,77.33511829663932,75.5623490795382,75.78332106518687,28378000
2020-08-19,76.70148468017578,77.90568079562073,76.47256428980408,77.09278306490951,30472000
2020-08-20,78.27262878417969,78.46728532163694,76.19744158308572,76.47105184262567,26382000
2020-08-21,78.23887634277344,79.04878858984061,77.58041584466433,78.05166052261855,34838000
2020-08-24,78.714599609375,79.88800981322825,78.21256140841734,79.07808990589221,25638000
2020-08-25,79.74250793457031,79.89296708362019,78.35358139397559,78.46382111596415,25150000
2020-08-26,81.64339447021484,82.07343472584033,79.50067940074841,79.76485618715283,52188000
2020-08-27,80.86824798583984,81.83507518777941,80.38606945778591,81.76654758378608,31350000
2020-08-28,81.4100112915039,81.50535438108338,80.72375017545737,80.91542895930002,22418000
2020-08-31,80.91840362548828,81.66177357903628,80.7098429930012,81.61559094306867,26422000
2020-09-01,82.18714141845703,82.39272421712538,80.91839579925374,81.04899528023,22652000
2020-09-02,85.28130340576172,85.7138213739487,82.44089345757524,82.82921400260896,49522000
2020-09-03,80.91741180419922,84.41776771331294,79.83487413694195,84.39393004733088,63726000
2020-09-04,78.51893615722656,81.18951188302161,76.37174332522575,79.89891395132248,55850000
2020-09-08,75.65818786621094,77.24474148231081,75.30561618644694,75.7277080820205,54032000
2020-09-09,76.83158874511719,77.40214695845613,75.73613970690933,76.91451290297617,39242000
2020-09-10,75.77983093261719,78.14402545722122,75.47940515868171,76.97807127825975,33024000
2020-09-11,75.26886749267578,76.40800631879937,74.13965471276924,75.88412323830671,30706000
2020-09-14,74.92474365234375,77.31674673613733,74.74002067300091,76.05792695476222,42660000
2020-09-15,76.23023223876953,77.01829969804521,75.58369807634028,75.87121244803245,23042000
2020-09-16,75.08662414550781,77.18614209314343,75.06179387507046,76.59571660244501,22128000
2020-09-17,73.84269714355469,74.41971865207923,72.62211931019694,73.78161786394368,40008000
2020-09-18,72.05750274658203,74.24790053611717,71.09067564976073,73.9052625534038,63056000
2020-09-21,71.01719665527344,71.50979377027438,69.6536003098888,71.0906872863727,56908000
2020-09-22,72.49101257324219,72.6970954516438,70.98539825039516,72.01926781530388,33950000
2020-09-23,69.98680114746094,72.15633956441027,69.65360420010029,72.10717911063132,37726000
2020-09-24,70.65567779541016,71.40699611483514,69.62727125517097,69.65359421940595,34552000
2020-09-25,71.46014404296875,71.80178191544255,69.9018910321902,70.76444179627218,30326000
2020-09-28,72.43342590332031,73.14501739118445,71.81867020192774,73.09536442492873,30784000
2020-09-29,72.79891204833984,73.09585998495766,72.20202320661826,72.69413541992567,31816000
2020-09-30,72.77803802490234,73.80098141428527,72.28941138901646,72.54663235461291,40924000
2020-10-01,73.88540649414062,74.24145605727813,73.33420782483996,73.67486065011207,32884000
2020-10-02,72.2814712524414,73.44494787809407,71.8717983052176,72.4815909596404,31222000
2020-10-05,73.63365173339844,73.7265095240155,72.50443886698714,72.63156046251407,21602000
2020-10-06,72.05404663085938,73.71756876158912,71.75560600974273,73.26966157302265,26096000
2020-10-07,72.45724487304688,72.94537894396169,71.17061735794925,72.46568579936086,36108000
2020-10-08,73.66343688964844,73.891857179053,72.77059285124541,72.77059285124541,26076000
2020-10-09,75.00518798828125,75.0747082019005,73.8407187273074,74.13171101982338,32966000
2020-10-12,77.69364166259766,78.87697791738763,75.94122471846515,76.3732501983166,55344000
2020-10-13,77.81678771972656,78.71509484567285,77.39768128178348,78.31038496240312,39072000
2020-10-14,77.63652038574219,78.65003016211465,76.76552891007314,78.19070433997409,33174000
2020-10-15,77.24076080322266,78.03180603986702,76.52867688240575,76.69601789191054,31210000
2020-10-16,77.84806823730469,78.34513577245167,77.34950800685696,77.55657591131721,34194000
2020-10-19,75.97349548339844,78.65401262927215,75.6244093541497,78.25675108360606,29734000
2020-10-20,77.02276611328125,78.1529714473702,75.50424022967013,75.63384710979612,41670000
2020-10-21,78.75630187988281,80.20382232049026,77.82026068582488,77.95483057781071,60322000
2020-10-22,79.78272247314453,80.11840464128612,78.3337169261627,78.70714079624807,30512000
2020-10-23,81.0897216796875,81.14633045232473,80.04343304769533,80.19936290074068,30548000
2020-10-26,78.67189025878906,80.92087457366932,77.85204435340098,80.19687183701743,35826000
2020-10-27,79.39639282226562,79.5513224818934,78.30939232777347,78.90230306606628,25902000
2020-10-28,75.0225601196289,77.15832688244774,74.90735737417214,76.96963351424793,45174000
2020-10-29,77.31078338623047,78.8928663291568,75.30809370967367,75.33143128379692,55406000
2020-10-30,80.25199890136719,83.49017093425739,79.52998127495282,82.80092441714463,99878000
2020-11-02,80.65968322753906,82.34406497588512,80.1591301740816,80.6209489181996,44228000
2020-11-03,81.71936798095703,82.38179892514135,80.05336078632573,80.97947599539556,31432000
2020-11-04,86.69457244873047,87.8952907499738,84.56674619709445,84.69486039848417,71342000
2020-11-05,87.5213623046875,88.97732390790966,86.45521397761841,87.91613860412481,39758000
2020-11-06,87.3838119506836,87.81930775936743,86.23920242731536,86.96718320704757,28622000
2020-11-09,87.46772766113281,90.22222819928155,87.27555637680663,89.183895577736,53440000
2020-11-10,86.29084777832031,87.36642960090843,85.2182437695995,85.89607149256915,43022000
2020-11-11,86.76309967041016,87.54122598567889,86.55602414438157,86.82119356546892,31838000
2020-11-12,86.54409790039062,87.64450998714952,86.30325868083496,86.5033783796767,26474000
2020-11-13,88.00601959228516,88.24785142887573,86.20444969646104,86.80133091890704,29744000
2020-11-16,88.09390258789062,89.10244941322239,87.46325015957001,87.60279065673996,25468000
2020-11-17,87.47965240478516,88.2483527483011,87.37189796826333,87.7875265532104,21314000
2020-11-18,86.43585205078125,87.64551138386834,86.33306063406765,87.23037529814633,20108000
2020-11-19,87.32620239257812,87.57051951755538,85.90848264103154,86.06788281961194,20106000
2020-11-20,86.22431182861328,87.8123581090682,86.15578421887,87.49653554143116,27694000
2020-11-23,85.78630828857422,86.70149715703309,84.9232652501803,86.41497544560099,22530000
2020-11-24,87.59087371826172,87.71898790033936,85.44715853732825,85.78334081970468,27984000
2020-11-25,87.602294921875,87.91265434022236,86.81919809848146,87.78504024540288,19600000
2020-11-27,88.73894500732422,89.23502750159643,87.62264384392891,87.62264384392891,14790000
2020-11-30,87.11913299560547,88.40724583978081,86.7933768344479,88.17435503755391,32418000
2020-12-01,89.1530990600586,90.46207172577871,87.5476710184764,87.72793104126895,37350000
2020-12-02,90.62345886230469,91.00930169788307,88.64709217732732,89.15310078662704,29424000
2020-12-03,90.46803283691406,91.55999635366734,90.2276861454191,90.40347565496144,24728000
2020-12-04,90.5633773803711,90.84840643586647,90.05835381182969,90.38758786798329,20544000
2020-12-07,90.22917938232422,90.83797937404678,89.53446984443129,90.15568118177275,22288000
2020-12-08,89.94612884521484,90.17654191763987,88.95050099478975,89.80659591980766,19936000
2020-12-09,88.28409576416016,90.79230154815504,87.49652840724409,89.89796478940806,31728000
2020-12-10,87.777099609375,88.14158252987346,86.08278404964399,87.5263267524468,28688000
2020-12-11,88.13214874267578,88.25679261155929,87.03670719785953,87.39721969862602,18628000
2020-12-14,87.01287078857422,88.87701269456065,86.85744101840123,87.92955258039055,33050000
2020-12-15,87.45085144042969,87.59584749491349,86.48700198857918,87.3902646693358,21352000
2020-12-16,87.25767517089844,87.84959334388638,86.8539654427043,87.84959334388638,24676000
2020-12-17,86.42938995361328,87.73042186459409,85.96460093493897,87.59237404777944,34880000
2020-12-18,85.71977996826172,86.81919943152793,85.16262570212646,86.71045239928884,85256000
2020-12-21,86.13391876220703,86.25508471112633,84.11981047967087,84.87112877315111,33974000
2020-12-22,85.42183685302734,86.03709256654695,84.70478234258736,85.87421449147438,20370000
2020-12-23,85.819580078125,86.60813990354023,85.47048639903544,85.60605646558932,22974000
2020-12-24,86.11406707763672,86.52374001663743,85.62692551399726,85.85783111525326,9312000
2020-12-28,88.0904312133789,88.73796554394026,86.49444423582476,86.64788120786828,27650000
2020-12-29,87.28598022460938,88.81096184437173,87.15438813378992,88.749390051316,19726000
2020-12-30,86.21784973144531,87.78255832007542,85.80817679890423,87.6455031107277,21026000
2020-12-31,87.03174591064453,87.27307766159485,86.20990711305191,86.26850867543338,21070000
2021-01-04,85.71531677246094,87.52085695769506,84.77231967368576,87.39721327969764,37324000
2021-01-05,86.40654754638672,86.74322235263449,85.25697504611246,85.66367014998892,20360000
2021-01-06,85.5539321899414,86.60121349106612,84.22410709911334,84.43068253258387,46588000
2021-01-07,88.10930633544922,88.28211046401697,85.74659668999963,85.74659668999963,41936000
2021-01-08,89.2757568359375,89.3517327598918,87.4577901976101,88.24933551484223,35484000
2021-01-11,87.21298217773438,88.60786440316203,87.00690685691502,88.24238133150995,34796000
2021-01-12,86.27644348144531,87.78950631707407,85.23115504466647,86.67022716182484,29528000
2021-01-13,86.76407623291016,87.21794654341232,85.77439648773604,85.77439648773604,23432000
2021-01-14,85.95317077636719,87.77213007031222,85.71233156118241,86.8445221294171,29212000
2021-01-15,85.789306640625,86.7824568694247,84.99926151347154,85.85882685355558,31444000
2021-01-19,88.6123275756836,89.57419165204705,86.04801339029697,86.553029347771,41660000
2021-01-20,93.35958862304688,94.33535679156603,90.3523301990079,90.69297541443379,64152000
2021-01-21,93.56218719482422,95.94227110893598,93.32681109981424,94.03393956655104,58634000
2021-01-22,93.97980499267578,94.56725260357804,93.18230407695297,93.9251814346911,32744000
2021-01-25,94.0652084350586,95.43278250636287,92.3212402633923,94.98189003066598,50586000
2021-01-26,94.7440414428711,95.13136939895124,93.16394372149756,93.65356299193041,31462000
2021-01-27,90.32402038574219,93.37944659543606,89.24843864993461,93.1033509899852,82512000
2021-01-28,92.0252914428711,93.75287039579504,90.92289423121268,90.92289423121268,55278000
2021-01-29,90.74213409423828,91.74422520694112,89.46097713995385,91.0728532576244,44530000
2021-02-01,94.00513458251953,95.12093572823946,91.59773520987004,91.59773520987004,40252000
2021-02-02,95.29871368408203,96.80085020179051,94.66557593964733,95.00126570965045,66332000
2021-02-03,102.23885345458984,104.60950398983356,99.9878761837272,102.57305055467793,97882000
2021-02-04,101.9781494140625,102.7562756387138,101.05798980789827,102.32525035691263,48596000
2021-02-05,103.72608947753906,104.0791536293732,101.79789063853698,102.27261325937808,29866000
2021-02-08,103.5120620727539,105.02562491261692,102.46081806842983,104.28076232458417,28828000
2021-02-09,103.05870056152344,104.20678043655732,102.79104585481538,103.02939978157666,21892000
2021-02-10,103.60939025878906,104.22514605872993,101.90911925986293,103.44353437120024,25102000
2021-02-11,103.72212219238281,103.98282108445419,102.73443512383678,103.83385461877602,20480000
2021-02-12,104.03397369384766,104.25593827265304,102.96831791697292,103.27619962416891,18990000
2021-02-16,104.81210327148438,106.52230792742778,103.8710913957422,103.8710913957422,31004000
2021-02-17,105.20539855957031,105.39509213585352,103.70226923732812,103.98183521258457,20294000
2021-02-18,104.56927490234375,105.37273908849392,103.94954865023567,104.5290554725159,22546000
2021-02-19,103.72509765625,105.203404154816,103.45794305157632,104.66760224999184,37938000
2021-02-22,102.00942993164062,103.30400607637003,101.69857799261982,101.97665882533313,29466000
2021-02-23,102.30042266845703,102.91518589418928,98.82986020333311,100.0097261156716,34658000
2021-02-24,103.476806640625,103.70076399456218,100.68208679095231,100.80672307051088,22608000
2021-02-25,100.10704803466797,103.43658466161583,99.63728846063752,102.09235563455893,41548000
2021-02-26,100.40301513671875,102.12166086364947,99.36517497616103,100.80226194915903,40042000
2021-03-01,102.77416229248047,103.1004109765312,101.02423063600573,101.69858046026536,26060000
2021-03-02,102.51693725585938,104.01957402243141,102.12911676278051,102.5348117169729,25564000
2021-03-03,99.88160705566406,103.0884850858545,99.01706363524661,101.89472276716697,33892000
2021-03-04,100.9999008178711,103.0189723022075,99.58465876832166,100.05342577855534,49216000
2021-03-05,104.13526916503906,104.58863941816213,100.69450006096893,102.35157386744179,53100000
2021-03-08,99.68745422363281,104.96306472364233,99.57274397800457,103.48923620939775,36868000
2021-03-09,101.31918334960938,102.48911554648285,101.0828146593542,101.78547258921868,33920000
2021-03-10,101.11212921142578,102.36399312710523,100.27490127043286,102.36399312710523,27100000
2021-03-11,104.30758666992188,104.84041078332022,102.11818874730774,102.20608351004125,27702000
2021-03-12,101.79788208007812,103.16892653845659,100.92490535157664,103.10933995899494,33818000
2021-03-15,102.01836395263672,102.04567194316412,100.69499478793517,101.54860438306733,26168000
2021-03-16,103.48078918457031,104.96008072594401,102.25921114107965,102.59191553889649,31900000
2021-03-17,103.39785766601562,104.23110756924204,101.50590779981324,102.71506692244664,26382000
2021-03-18,100.37470245361328,102.72896343122781,100.26744054557446,101.7075051591949,31700000
2021-03-19,100.65377807617188,101.15432355512716,99.46050826596426,100.79133336870827,46072000
2021-03-22,100.83900451660156,101.71545922515175,100.01021756030983,100.68705266414705,33536000
2021-03-23,101.36735534667969,102.49855328173614,100.70542448407849,101.29882774538657,28510000
2021-03-24,100.93037414550781,102.67185719163797,100.75507714736035,101.88528247451289,25218000
2021-03-25,100.9269027709961,101.58138535114085,99.12085484807301,100.75756896645461,35616000
2021-03-26,100.54306030273438,101.27103356656968,99.5062051226852,100.89363919392493,27978000
2021-03-29,101.58883666992188,101.75867057035616,99.58565437646192,100.41543399056286,26492000
2021-03-30,101.62260437011719,102.42705359401143,101.1101400271924,101.94587523975986,27312000
2021-03-31,102.41960144042969,103.59847472541622,101.64891595703786,102.01638423893236,42570000
2021-04-01,105.75956726074219,106.05602264817969,103.85520604605419,103.89592556687435,39880000
2021-04-05,110.18801879882812,110.68608655978105,106.52577769061983,106.62211337456482,48510000
2021-04-06,109.70633697509766,110.63692268035109,109.33539838290059,109.78876861526743,35240000
2021-04-07,111.18464660644531,111.45627171191782,109.89702631246872,109.89702631246872,24134000
2021-04-08,111.7507553100586,112.81144056335684,111.38229438569249,112.42460508643691,28664000
2021-04-09,112.75580596923828,112.91967664270406,111.09674705309764,111.5029496208984,26146000
2021-04-12,111.46223449707031,112.07152700708663,110.62798445173745,111.93397929114465,25024000
2021-04-13,111.94937133789062,112.39827866126174,111.38426865957148,111.7785524215588,25682000
2021-04-14,111.3276596069336,112.59492016611924,111.03518222254296,112.59492016611924,21002000
2021-04-15,113.47982025146484,114.01364453887427,111.78749754528548,112.3228069510781,29174000
2021-04-16,113.35567474365234,113.92624054804651,112.76822708360963,113.6779530050074,26282000
